"Title","ProductTitles","ProductIds","CreationDate","LegacyName","Id.RevisionNumber","Id.UpdateId","KnowledgebaseArticles","SecurityBulletins","UpdateClassificationTitle","UpdateClassificationId","ProductFamilyTitles","UpdateType","Action"
"Feature update to Windows 10 (consumer editions), version 1903, ja-jp x64","Windows 10, version 1903 and later
Windows 10","b3c75dc1-155f-4be4-b015-3f1a91758e52
a3c2375d-0c8a-42f9-bce0-28333e198407","2019/05/21 17:00:00","","204","459f99f1-f114-4f27-a943-75fc8addaaf2","3012973","","Upgrades","3689bdc8-b205-4af4-8d4a-a63924c5e9d5","Windows","Software",""
"Feature update to Windows 10 (consumer editions), version 1903, en-us x64","Windows 10, version 1903 and later
Windows 10","b3c75dc1-155f-4be4-b015-3f1a91758e52
a3c2375d-0c8a-42f9-bce0-28333e198407","2019/05/21 17:00:00","","205","55f59595-aafe-482b-9c97-1b4d11696290","3012973","","Upgrades","3689bdc8-b205-4af4-8d4a-a63924c5e9d5","Windows","Software",""
"Feature update to Windows 10 (consumer editions), version 1903, en-gb x64","Windows 10, version 1903 and later
Windows 10","b3c75dc1-155f-4be4-b015-3f1a91758e52
a3c2375d-0c8a-42f9-bce0-28333e198407","2019/05/21 17:00:00","","205","c1f2594d-abc8-4e1f-badf-b6d187169ba2","3012973","","Upgrades","3689bdc8-b205-4af4-8d4a-a63924c5e9d5","Windows","Software",""
