"Title","ProductTitles","ProductIds","CreationDate","LegacyName","Id.RevisionNumber","Id.UpdateId","KnowledgebaseArticles","SecurityBulletins","UpdateClassificationTitle","UpdateClassificationId","ProductFamilyTitles","UpdateType","Action"
"Feature update to Windows 10 (consumer editions), version 22H2, en-gb x64","Windows 10, version 1903 and later","b3c75dc1-155f-4be4-b015-3f1a91758e52","2022/10/18 17:00:00","","200","6fb2c9fe-77c0-495f-8102-35a28ff64c66","3012973","","Upgrades","3689bdc8-b205-4af4-8d4a-a63924c5e9d5","Windows","Software",""
"Feature update to Windows 10 (consumer editions), version 22H2, en-us x64","Windows 10, version 1903 and later","b3c75dc1-155f-4be4-b015-3f1a91758e52","2022/10/18 17:00:00","","200","c981381e-04fe-43c1-8ed1-36cc81b19e89","3012973","","Upgrades","3689bdc8-b205-4af4-8d4a-a63924c5e9d5","Windows","Software",""
"Feature update to Windows 10 (consumer editions), version 22H2, ja-jp x64","Windows 10, version 1903 and later","b3c75dc1-155f-4be4-b015-3f1a91758e52","2022/10/18 17:00:00","","200","383ef2c5-5def-4b3d-b024-0459d757ee94","3012973","","Upgrades","3689bdc8-b205-4af4-8d4a-a63924c5e9d5","Windows","Software",""
