"Title","ProductTitles","ProductIds","CreationDate","LegacyName","Id.RevisionNumber","Id.UpdateId","KnowledgebaseArticles","SecurityBulletins","UpdateClassificationTitle","UpdateClassificationId","ProductFamilyTitles","UpdateType","Action"
"Windows 11, version 23H2 x64 2023-10B","Windows 11","72e7624a-5b00-45d2-b92f-e561c0a6a160","2023/10/31 17:00:00","UUPv1","100","15e6ba77-bd3f-4f19-8086-a03e4c292708","5031354","","Upgrades","3689bdc8-b205-4af4-8d4a-a63924c5e9d5","Windows","Software",""
"Windows 11, version 23H2 x64 2023-11B","Windows 11","72e7624a-5b00-45d2-b92f-e561c0a6a160","2023/11/14 18:00:00","UUPv1","100","2ef6df6e-659a-434e-99ca-44d34689512f","5032190","","Upgrades","3689bdc8-b205-4af4-8d4a-a63924c5e9d5","Windows","Software",""
"Windows 11, version 23H2 x64 2023-12B","Windows 11","72e7624a-5b00-45d2-b92f-e561c0a6a160","2023/12/12 18:00:00","UUPv1","100","cdb00e6b-2379-4fac-b19e-63648d23362d","5033375","","Upgrades","3689bdc8-b205-4af4-8d4a-a63924c5e9d5","Windows","Software",""
"Windows 11, version 23H2 x64 2024-01B","Windows 11","72e7624a-5b00-45d2-b92f-e561c0a6a160","2024/01/09 18:00:00","UUPv1","100","40234783-406f-4137-a5e0-7efee1637816","5034123","","Upgrades","3689bdc8-b205-4af4-8d4a-a63924c5e9d5","Windows","Software",""
"Windows 11, version 23H2 x64 2024-02B","Windows 11","72e7624a-5b00-45d2-b92f-e561c0a6a160","2024/02/13 18:00:00","UUPv1","100","c731f141-eec9-49c7-87b5-609cc823c64a","5034765","","Upgrades","3689bdc8-b205-4af4-8d4a-a63924c5e9d5","Windows","Software",""
"Windows 11, version 23H2 x64 2024-03B","Windows 11","72e7624a-5b00-45d2-b92f-e561c0a6a160","2024/03/12 17:00:00","UUPv1","100","258accae-e3e7-46bc-b9f4-bf9241e9c987","5035853","","Upgrades","3689bdc8-b205-4af4-8d4a-a63924c5e9d5","Windows","Software",""
