"Title","ProductTitles","ProductIds","CreationDate","LegacyName","Id.RevisionNumber","Id.UpdateId","KnowledgebaseArticles","SecurityBulletins","UpdateClassificationTitle","UpdateClassificationId","ProductFamilyTitles","UpdateType","Action"
"Feature update to Windows 10 (business editions), version 1903, en-us x64","Windows 10, version 1903 and later
Windows 10","b3c75dc1-155f-4be4-b015-3f1a91758e52
a3c2375d-0c8a-42f9-bce0-28333e198407","2019/05/21 17:00:00","","204","075e46dd-7c09-4263-93d1-20f851ca76dd","3012973","","Upgrades","3689bdc8-b205-4af4-8d4a-a63924c5e9d5","Windows","Software",""
"Feature update to Windows 10 (business editions), version 1903, ja-jp x64","Windows 10, version 1903 and later
Windows 10","b3c75dc1-155f-4be4-b015-3f1a91758e52
a3c2375d-0c8a-42f9-bce0-28333e198407","2019/05/21 17:00:00","","204","eea4c377-becb-4abc-bb3a-81ae1ca66938","3012973","","Upgrades","3689bdc8-b205-4af4-8d4a-a63924c5e9d5","Windows","Software",""
"Feature update to Windows 10 (business editions), version 1903, en-gb x64","Windows 10, version 1903 and later
Windows 10","b3c75dc1-155f-4be4-b015-3f1a91758e52
a3c2375d-0c8a-42f9-bce0-28333e198407","2019/05/21 17:00:00","","205","ab1fdc91-f240-4be9-bdc4-873505bbd29e","3012973","","Upgrades","3689bdc8-b205-4af4-8d4a-a63924c5e9d5","Windows","Software",""
