"Title","ProductTitles","ProductIds","CreationDate","LegacyName","Id.RevisionNumber","Id.UpdateId","KnowledgebaseArticles","SecurityBulletins","UpdateClassificationTitle","UpdateClassificationId","ProductFamilyTitles","UpdateType","Action"
"2019-11 Servicing Stack Update for Windows 10 Version 1909 for x64-based Systems (KB4524569)","Windows 10, version 1903 and later","b3c75dc1-155f-4be4-b015-3f1a91758e52","2019/11/12 18:00:06","KB4524569-Windows1019h2Client-RTM-ServicingStackUpdate-X64-TSL-World","201","8b6b57fd-e688-4c86-8e18-116d4d723f75","4524569","","Security Updates","0fa1201d-4330-4fa8-8ae9-b877473b6441","Windows","Software",""
"2019-12 Cumulative Update for .NET Framework 3.5 and 4.8 for Windows 10 Version 1909 for x64 (KB4533002)","Windows 10, version 1903 and later","b3c75dc1-155f-4be4-b015-3f1a91758e52","2019/12/11 22:00:00","KB4533002-DOTNET-X64-TSL","201","49be068c-92eb-45dd-b704-4001452e4fc2","4533002","","Updates","cd5ffd1e-e932-4e3a-bf74-18bf0b1bbd83","Windows","Software",""
"2020-01 Cumulative Update for .NET Framework 3.5 and 4.8 for Windows 10 Version 1909 for x64 (KB4532938)","Windows 10, version 1903 and later","b3c75dc1-155f-4be4-b015-3f1a91758e52","2020/01/14 18:00:00","KB4532938-DOTNET-X64-TSL","200","eab3bd28-affd-45eb-97ac-f6c62d77cde5","4532938","","Security Updates","0fa1201d-4330-4fa8-8ae9-b877473b6441","Windows","Software",""
"2020-01 Cumulative Update for Windows 10 Version 1909 for x64-based Systems (KB4532695)","Windows 10, version 1903 and later","b3c75dc1-155f-4be4-b015-3f1a91758e52","2020/01/28 18:00:06","KB4532695-Windows1019h2Client-RTM-X64-TSL-World","200","cee7be5e-7008-4e2d-bdac-dd655923e50d","4532695","","Updates","cd5ffd1e-e932-4e3a-bf74-18bf0b1bbd83","Windows","Software",""
"2020-02 Cumulative Update for .NET Framework 3.5 and 4.8 for Windows 10 Version 1909 for x64 (KB4534132)","Windows 10, version 1903 and later","b3c75dc1-155f-4be4-b015-3f1a91758e52","2020/02/11 18:00:00","KB4534132-DOTNET-X64-TSL","200","0b84d26f-4878-4930-84c3-e877f1334aec","4534132","","Updates","cd5ffd1e-e932-4e3a-bf74-18bf0b1bbd83","Windows","Software",""
"2020-01 Servicing Stack Update for Windows 10 Version 1909 for x64-based Systems (KB4528759)","Windows 10, version 1903 and later","b3c75dc1-155f-4be4-b015-3f1a91758e52","2020/01/14 18:02:06","KB4528759-Windows1019h2Client-RTM-ServicingStackUpdate-X64-TSL-World","203","8dd99508-9df9-47c8-9f5a-09f846cc4c27","4528759","","Security Updates","0fa1201d-4330-4fa8-8ae9-b877473b6441","Windows","Software",""
"2020-01 Cumulative Update for .NET Framework 3.5 and 4.8 for Windows 10 Version 1909 for x64 (KB4534132)","Windows 10, version 1903 and later","b3c75dc1-155f-4be4-b015-3f1a91758e52","2020/01/28 18:00:00","KB4534132-DOTNET-X64-TSL","200","90c89d3a-eca2-429f-954f-60e13ae8d0a6","4534132","","Updates","cd5ffd1e-e932-4e3a-bf74-18bf0b1bbd83","Windows","Software",""
"Update for Windows 10 Version 1909 for x64-based Systems (KB4516421)","Windows 10, version 1903 and later","b3c75dc1-155f-4be4-b015-3f1a91758e52","2020/02/25 18:00:00","","200","d9c8f3c9-11bc-4b42-9919-157b07d43177","4516421","","Updates","cd5ffd1e-e932-4e3a-bf74-18bf0b1bbd83","Windows","Software",""
"2020-03 Servicing Stack Update for Windows 10 Version 1909 for x64-based Systems (KB4541338)","Windows 10, version 1903 and later","b3c75dc1-155f-4be4-b015-3f1a91758e52","2020/03/10 17:00:06","KB4541338-Windows1019h2Client-RTM-ServicingStackUpdate-X64-TSL-World","200","e85c7796-010e-4f92-a901-852563815598","4541338","","Security Updates","0fa1201d-4330-4fa8-8ae9-b877473b6441","Windows","Software",""
"2020-03 Cumulative Update for Windows 10 Version 1909 for x64-based Systems (KB4541335)","Windows 10, version 1903 and later","b3c75dc1-155f-4be4-b015-3f1a91758e52","2020/03/24 17:00:06","KB4541335-Windows1019h2Client-RTM-X64-TSL-World","201","42b2f858-5eb3-447d-80a9-1b84d259d957","4541335","","Updates","cd5ffd1e-e932-4e3a-bf74-18bf0b1bbd83","Windows","Software",""
