"Title","ProductTitles","ProductIds","CreationDate","LegacyName","Id.RevisionNumber","Id.UpdateId","KnowledgebaseArticles","SecurityBulletins","UpdateClassificationTitle","UpdateClassificationId","ProductFamilyTitles","UpdateType","Action"
"Windows 11 (consumer editions), version 22H2 en-us x64","Windows 11","72e7624a-5b00-45d2-b92f-e561c0a6a160","2022/09/20 17:00:00","","200","182f09e1-89d2-4a4f-a65d-b2485b2c82cc","3012973","","Upgrades","3689bdc8-b205-4af4-8d4a-a63924c5e9d5","Windows","Software",""
"Windows 11 (consumer editions), version 22H2 en-gb x64","Windows 11","72e7624a-5b00-45d2-b92f-e561c0a6a160","2022/09/20 17:00:00","","200","4c9cffe7-496a-49c6-81b9-928f83762f80","3012973","","Upgrades","3689bdc8-b205-4af4-8d4a-a63924c5e9d5","Windows","Software",""
"Windows 11 (consumer editions), version 22H2 ja-jp x64","Windows 11","72e7624a-5b00-45d2-b92f-e561c0a6a160","2022/09/20 17:00:00","","200","cae3359e-58cd-4539-888b-a3f46e5d473a","3012973","","Upgrades","3689bdc8-b205-4af4-8d4a-a63924c5e9d5","Windows","Software",""
